archivo_original,especie_esperada,ave_detectada_comun,ave_detectada_cientifico,inicio_segundo,fin_segundo,confianza_birdnet,especie_target
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.9926988482475281,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.9904536008834839,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,21.0,24.0,0.39934206008911133,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.9186272025108337,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.6849932074546814,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.9812294244766235,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,36.0,39.0,0.9911371469497681,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,39.0,42.0,0.9678135514259338,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,42.0,45.0,0.5586500763893127,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,45.0,48.0,0.9258779287338257,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,48.0,51.0,0.687372088432312,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,51.0,54.0,0.9634302258491516,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,54.0,57.0,0.9104545712471008,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,57.0,60.0,0.1199704185128212,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,60.0,63.0,0.8552199006080627,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,63.0,66.0,0.9902185797691345,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,69.0,72.0,0.786528468132019,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,72.0,75.0,0.8689849376678467,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,75.0,78.0,0.7528634071350098,Pitangus sulphuratus
1024826.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,78.0,81.0,0.9125992655754089,Pitangus sulphuratus
975741.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.46376892924308777,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.5668129920959473,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.9288042783737183,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.9608578681945801,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.8376820683479309,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.8090848326683044,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.6692224740982056,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,21.0,24.0,0.33463600277900696,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.733784019947052,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.5049599409103394,Pitangus sulphuratus
974457.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,39.0,42.0,0.1203356683254242,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.26150286197662354,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.5006676316261292,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.14523915946483612,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.18466752767562866,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Blue-gray Tanager,Thraupis episcopus,9.0,12.0,0.11474014818668365,Thraupis episcopus
974455.mp3,Pitangus sulphuratus,Blue-gray Tanager,Thraupis episcopus,15.0,18.0,0.7200710773468018,Thraupis episcopus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.3543006479740143,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.27314043045043945,Pitangus sulphuratus
974455.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.2737868130207062,Pitangus sulphuratus
974206.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.857879102230072,Pitangus sulphuratus
974206.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.9421589970588684,Pitangus sulphuratus
974206.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.5184259414672852,Pitangus sulphuratus
974206.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.9597195386886597,Pitangus sulphuratus
974206.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.9065364599227905,Pitangus sulphuratus
946184.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.6981846690177917,Pitangus sulphuratus
946183.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.9679559469223022,Pitangus sulphuratus
946183.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.988532543182373,Pitangus sulphuratus
911033.mp3,Pitangus sulphuratus,Blue-gray Tanager,Thraupis episcopus,0.0,3.0,0.18360911309719086,Thraupis episcopus
911033.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.9444746971130371,Pitangus sulphuratus
837571.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.5918210744857788,Pitangus sulphuratus
837571.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.2796727418899536,Pitangus sulphuratus
837571.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.2362920045852661,Pitangus sulphuratus
771667.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.9943654537200928,Pitangus sulphuratus
771667.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.8231768012046814,Pitangus sulphuratus
771667.mp3,Pitangus sulphuratus,Blue-gray Tanager,Thraupis episcopus,3.0,6.0,0.15318693220615387,Thraupis episcopus
771667.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.7080042958259583,Pitangus sulphuratus
771667.mp3,Pitangus sulphuratus,Blue-gray Tanager,Thraupis episcopus,6.0,9.0,0.1279701590538025,Thraupis episcopus
771667.mp3,Pitangus sulphuratus,Blue-gray Tanager,Thraupis episcopus,9.0,12.0,0.1274709403514862,Thraupis episcopus
771667.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.10602889209985733,Pitangus sulphuratus
771667.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.31215932965278625,Pitangus sulphuratus
771667.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.9659233689308167,Pitangus sulphuratus
763568.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.9772815704345703,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.5038200616836548,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.24657967686653137,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.45077940821647644,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.15415292978286743,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.16697436571121216,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.29750755429267883,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.11714047193527222,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.4096062481403351,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.3884119987487793,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.31160250306129456,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,33.0,36.0,0.3633389174938202,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,36.0,39.0,0.22018228471279144,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,39.0,42.0,0.272169828414917,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,42.0,45.0,0.435982346534729,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,45.0,48.0,0.3408340513706207,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Palm Tanager,Thraupis palmarum,48.0,51.0,0.2741193473339081,Thraupis palmarum
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,57.0,60.0,0.18401594460010529,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,63.0,66.0,0.53933185338974,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,69.0,72.0,0.13771840929985046,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,72.0,75.0,0.11587022989988327,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,75.0,78.0,0.20928582549095154,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,78.0,81.0,0.171305313706398,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,81.0,84.0,0.10136712342500687,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,84.0,87.0,0.30824992060661316,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,87.0,90.0,0.5257722735404968,Pitangus sulphuratus
747002.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,90.0,93.0,0.31092098355293274,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.8216187953948975,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.9844262599945068,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.7610063552856445,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.7816892266273499,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.7087851762771606,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.9090250730514526,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.9501057267189026,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,21.0,24.0,0.81705242395401,Pitangus sulphuratus
743922.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.9793283343315125,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.6473143100738525,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.7368428707122803,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.7034428715705872,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.4660578966140747,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.21905618906021118,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.1991158127784729,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,33.0,36.0,0.1312265843153,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,39.0,42.0,0.8819538354873657,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,42.0,45.0,0.30570223927497864,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,45.0,48.0,0.5448540449142456,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,48.0,51.0,0.1362321525812149,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,51.0,54.0,0.3856816589832306,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,57.0,60.0,0.19479216635227203,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,60.0,63.0,0.9596843123435974,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,63.0,66.0,0.907931387424469,Pitangus sulphuratus
742323.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,66.0,69.0,0.3242761790752411,Pitangus sulphuratus
693776.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.9585511684417725,Pitangus sulphuratus
693776.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.9213896989822388,Pitangus sulphuratus
693776.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.8917400240898132,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.24967126548290253,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.989812433719635,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.9433942437171936,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.9916843175888062,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.9007397294044495,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.9914414882659912,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,21.0,24.0,0.8954833745956421,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.9311745762825012,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.8925617933273315,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.9843840599060059,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,33.0,36.0,0.5352986454963684,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,36.0,39.0,0.9751012921333313,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,39.0,42.0,0.9570856690406799,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,42.0,45.0,0.11242176592350006,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,45.0,48.0,0.9770469069480896,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,48.0,51.0,0.9936584830284119,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,51.0,54.0,0.9779934883117676,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,54.0,57.0,0.9691203832626343,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,57.0,60.0,0.965111494064331,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,60.0,63.0,0.9890474677085876,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,63.0,66.0,0.9752897024154663,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,66.0,69.0,0.7620366215705872,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,72.0,75.0,0.9969774484634399,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,75.0,78.0,0.9895781874656677,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,78.0,81.0,0.7884969711303711,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,81.0,84.0,0.948206901550293,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,84.0,87.0,0.9869318604469299,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,87.0,90.0,0.9461090564727783,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,90.0,93.0,0.9612655639648438,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,93.0,96.0,0.994968593120575,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,96.0,99.0,0.9648382663726807,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Palm Tanager,Thraupis palmarum,99.0,102.0,0.10074147582054138,Thraupis palmarum
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,102.0,105.0,0.9797281622886658,Pitangus sulphuratus
562861.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,105.0,108.0,0.982889711856842,Pitangus sulphuratus
541468.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.4703618288040161,Pitangus sulphuratus
541468.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.2986885905265808,Pitangus sulphuratus
541468.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.5072284936904907,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.366077721118927,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.7604567408561707,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.47867894172668457,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.695266842842102,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.8049212694168091,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.8018683791160583,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,36.0,39.0,0.36032968759536743,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,39.0,42.0,0.38606128096580505,Pitangus sulphuratus
537857.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,45.0,48.0,0.45858803391456604,Pitangus sulphuratus
524053.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.7682905197143555,Pitangus sulphuratus
524052.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.9276963472366333,Pitangus sulphuratus
524052.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.5048205852508545,Pitangus sulphuratus
524052.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.8469418287277222,Pitangus sulphuratus
524052.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.8554293513298035,Pitangus sulphuratus
524052.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.31188204884529114,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.559543788433075,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,6.0,9.0,0.27909228205680847,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.2110532820224762,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.9211938977241516,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.2505762279033661,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.8960193991661072,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,21.0,24.0,0.941919207572937,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,24.0,27.0,0.8307065963745117,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.9013691544532776,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,30.0,33.0,0.9690628051757812,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,45.0,48.0,0.468135803937912,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,48.0,51.0,0.4093201160430908,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,51.0,54.0,0.5837231874465942,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,57.0,60.0,0.7309128642082214,Pitangus sulphuratus
524051.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,60.0,63.0,0.7981511950492859,Pitangus sulphuratus
524050.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.8895578384399414,Pitangus sulphuratus
524050.mp3,Pitangus sulphuratus,Smooth-billed Ani,Crotophaga ani,0.0,3.0,0.8005490899085999,Crotophaga ani
524050.mp3,Pitangus sulphuratus,Smooth-billed Ani,Crotophaga ani,3.0,6.0,0.6650279760360718,Crotophaga ani
524050.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,9.0,12.0,0.26891523599624634,Pitangus sulphuratus
524050.mp3,Pitangus sulphuratus,Bicolored Wren,Campylorhynchus griseus,12.0,15.0,0.14474937319755554,Campylorhynchus griseus
524050.mp3,Pitangus sulphuratus,Smooth-billed Ani,Crotophaga ani,12.0,15.0,0.12041671574115753,Crotophaga ani
524050.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,15.0,18.0,0.5353854894638062,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,0.0,3.0,0.7945816516876221,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,3.0,6.0,0.6957446932792664,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,12.0,15.0,0.2749001383781433,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,18.0,21.0,0.3715846538543701,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,21.0,24.0,0.4810611605644226,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,27.0,30.0,0.39038074016571045,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,42.0,45.0,0.5733105540275574,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,48.0,51.0,0.8872796297073364,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Great Kiskadee,Pitangus sulphuratus,57.0,60.0,0.6933204531669617,Pitangus sulphuratus
524049.mp3,Pitangus sulphuratus,Bicolored Wren,Campylorhynchus griseus,63.0,66.0,0.1263449788093567,Campylorhynchus griseus
524049.mp3,Pitangus sulphuratus,Bicolored Wren,Campylorhynchus griseus,66.0,69.0,0.12085091322660446,Campylorhynchus griseus
